,name,description,recommendation_mark,sector.tr,market,sector,logoid,update_mode,type,typespecs,gross_margin_ttm,operating_margin_ttm,pre_tax_margin_ttm,net_margin_ttm,free_cash_flow_margin_ttm,return_on_assets_fq,return_on_equity_fq,return_on_invested_capital_fq,research_and_dev_ratio_ttm,sell_gen_admin_exp_other_ratio_ttm,close,pricescale,minmov,fractional,minmove2,currency,change,Perf.W,Perf.1M,Perf.3M,Perf.6M,Perf.YTD,Perf.Y,Perf.5Y,Perf.All,Volatility.W,Volatility.M,market_cap_basic,fundamental_currency_code,Perf.1Y.MarketCap,price_earnings_ttm,price_earnings_growth_ttm,price_sales_current,price_book_fq,price_to_cash_f_operating_activities_ttm,price_free_cash_flow_ttm,price_to_cash_ratio,enterprise_value_current,enterprise_value_to_revenue_ttm,enterprise_value_to_ebit_ttm,enterprise_value_ebitda_ttm,dps_common_stock_prim_issue_fy,dps_common_stock_prim_issue_fq,dividends_yield_current,dividends_yield,dividend_payout_ratio_ttm,dps_common_stock_prim_issue_yoy_growth_fy,continuous_dividend_payout,continuous_dividend_growth,total_revenue_ttm,total_revenue_yoy_growth_ttm,gross_profit_ttm,oper_income_ttm,net_income_ttm,ebitda_ttm,earnings_per_share_diluted_ttm,earnings_per_share_diluted_yoy_growth_ttm,total_assets_fq,total_current_assets_fq,cash_n_short_term_invest_fq,total_liabilities_fq,total_debt_fq,net_debt_fq,total_equity_fq,current_ratio_fq,quick_ratio_fq,debt_to_equity_fq,cash_n_short_term_invest_to_total_debt_fq,cash_f_operating_activities_ttm,cash_f_investing_activities_ttm,cash_f_financing_activities_ttm,free_cash_flow_ttm,capital_expenditures_ttm,Recommend.All,Recommend.MA,Recommend.Other,RSI,Mom,AO,CCI20,Stoch.K,Stoch.D,MACD.macd,MACD.signal,volume,relative_volume_10d_calc
35,BIGP,BARBARY INVESTMENT GROUP ( BIG),,Distribution Services,egypt,Distribution Services,barbary-investment-big,delayed_streaming_900,stock,['common'],,,,,,-3.39235498,-5.11802333,-5.11802333,,,0.121,1000,1,false,0,EGP,-2.41935484,0,-16.55172414,-37.94871795,-15.97222222,-38.26530612,32.96703297,54.87078209,-80.61902762,4.00300947,5.45586606,39695418,EGP,32.96703219,,,,0.58366697,,,27.71153581,46076496,,,,0,,0,,,,0,0,,,,,,,,,99847066,47542719,1433309,24022367,0,-1433309,75824699,12.78804926,9.32932024,0,,,,,,,-0.37575758,-0.93333333,0.18181818,34.96312082,-0.001,-0.01421765,-61.8762475,53.50877193,48.82258601,-0.00739387,-0.00864666,717413,0.47249016
36,BINV,B INVESTMENTS HOLDING,,Finance,egypt,Finance,b-investments,delayed_streaming_900,stock,['common'],,,,,,,,,,,20.35,1000,1,false,0,EGP,0.64293277,9.8812095,-9.71606434,-7.20474236,29.78316327,7.27464983,-11.48325359,128.3950617,307,3.85715861,6.61145895,3266098578,EGP,-10.4824538,,,,,,,,,,,,,,24.5488,30.22239,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,-0.02121212,-0.13333333,0.09090909,45.3157915,0.19,-1.86773522,21.59742972,77.78168497,67.83596609,-0.84153758,-1.04963551,66683,0.68408256
37,BIOC,GLAXO SMITH KLINE,,Health Technology,egypt,Health Technology,glaxosmithkline,delayed_streaming_900,stock,['common'],,,,,,,,,,,31.6,1000,1,false,0,EGP,3.0995106,5.22810172,-12.85162233,-12.05121069,3.40314474,-11.11110861,-13.89646011,59.91902834,184.9413886,5.19480036,8.16825248,2617335227,EGP,-15.45724192,,,,1.35265924,,,8.44687833,2406567292,,,,,0,2.39311,2.393108,,,0,0,,,,,,,,,3612721887,2741684996,312428878,1661122076,101068770,-211360108,1951599811,1.79011154,1.20207733,0.05180337,3.09125042,,,,,,-0.08787879,-0.26666667,0.09090909,43.22718979,-0.679999,-4.04102939,-26.92478038,38.86835645,35.94118504,-1.48117565,-1.70653017,14555,1.6261298
38,BTFH,BELTONE HOLDING,,Finance,egypt,Finance,belton-financial,delayed_streaming_900,stock,['common'],98.81907018,29.45633116,-0.19755392,-3.93658715,-645.9677018,-0.459238,-0.83903512,-0.65314665,,,3.46,1000,1,false,0,EGP,0.28985507,6.13496933,3.28358209,-0.85959885,24.46043165,3.59281437,162.3924285,54.13173274,1553.387164,3.68538156,4.84655798,18903635872,EGP,1106.698619,30.53839365,,2.01788018,1.87774063,,,0.31022819,14587695809,13.25852256,45.01077439,43.27580917,0,0,0,,0,,0,0,1100250480,201.1357522,1087257294,324093425,-43312319,337086610,0.1133,,14599928697,,7464443040,4532715132,3148502977,-4315940063,10067213565,,,0.31274821,2.37079116,-7013043507,-277768158,11727462229,-7107262740,-94219229,-0.46969697,-0.66666667,-0.27272727,48.74034886,-0.1,0.05067647,-56.23017175,55.3030303,58.7962963,0.00106119,0.00337646,40189003,0.64613512
39,CAED,CAIRO EDUCATIONAL SERVICES,,Consumer Services,egypt,Consumer Services,cairo-educational-services,delayed_streaming_900,stock,['common'],,,,,,,,,,,19,1000,1,false,0,EGP,3.93872517,-13.83219564,-13.83219564,21.95121951,21.95121951,21.95121951,21.95121951,154.0106952,959.4395788,23.10827381,23.38017853,264599991,EGP,41.52759543,,,,2.10547546,,,28162.05534,264591895,,,,,,5.21542,5.2154193,,,0,0,,,,,,,,,197705141,164327557,8096,89416067,0,-8096,108289074,1.83778556,1.83778556,0,,,,,,,0.44545455,0.8,0.09090909,52.78702833,1.15,-0.25326472,100.6201413,18.53086073,13.92947302,-0.26672048,-0.37621917,1138,1.53783784
40,CANA,SUEZ CANAL BANK S.A.E,,Finance,egypt,Finance,suez-canal-bank-sae,delayed_streaming_900,stock,['common'],,27.67978422,26.22978735,15.53117292,20.14728125,2.2562879,30.11593005,26.73892953,,,14.14,1000,1,false,0,EGP,0.92790864,8.35249042,-13.35784314,18.40959335,59.60088492,27.97306592,100.3969958,346.9309059,266.6795636,4.07703862,4.52510503,7005000114,EGP,98.55442551,3.792003,0.03728434,0.54269423,0.90488529,2.62897795,2.71862953,,14980735114,1.16059365,,,0,0,0,,0,,0,0,12907821000,76.2777377,,3572857000,2004736000,,3.7289,,1.03035E+11,50850613000,,95221525000,18606729000,7975735000,7813143000,1.01480844,,2.38146531,,2689258000,-2026965000,24363845000,2600575000,-253918000,0.31212121,0.53333333,0.09090909,50.20957913,0.18,-0.83029409,-5.06846515,64.84254569,54.17908396,-0.2228646,-0.24269754,3727,0.08735805
41,CCAP,QALA FOR FINANCIAL INVESTMENTS,,Finance,egypt,Finance,citadel-capital-common-shares,delayed_streaming_900,stock,['common'],,,,,,,,,,,2.75,1000,1,false,0,EGP,-0.36231884,4.96183206,-12.14057508,-7.09459459,36.8159204,1.47601476,38.60887097,-28.57142857,-80.14440433,3.23313055,5.67646566,3900218719,EGP,25.57077297,,,,,,,,,,,,0,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,-0.31212121,-0.53333333,-0.09090909,44.93182656,-0.06,-0.20758824,-16.39344262,65.25273948,62.07182413,-0.07520872,-0.0874887,11405918,0.89036902
42,CCRS,GULF CANADIAN REAL ESTATE INVESTMENT CO.,,Finance,egypt,Finance,gulf-canadian-real-estate-investment-co,delayed_streaming_900,stock,['common'],,,,,,,,,,,18.719999,1000,1,false,0,EGP,0,-4.97462919,-4.97462919,2.97029153,34.6762518,2.97029153,41.07007536,163.2911252,776.4044476,7.15457339,4.71024301,98500004,EGP,48.45516357,,,,3.53634559,,,970.7730403,98187126,,,,,0,0,,,,0,0,,,,,,,,,28751137,,312878,2283157,0,-312878,26467980,,,0,,,,,,,-0.05757576,0.06666667,-0.18181818,47.6235235,-0.780001,-0.31691179,-44.44444444,0,0,-0.05861888,-0.01919058,714,0.17107533
43,CEFM,MIDDLE EGYPT FLOUR MILLS,,Process Industries,egypt,Process Industries,middle-egypt-flour-mills,delayed_streaming_900,stock,['common'],,,,,,,,,,,52.25,1000,1,false,0,EGP,-1.39649363,-6.36200549,-6.36200549,17.15247162,25.66136962,17.15247162,41.10181315,41.48388844,726.6185239,9.85615073,11.54119196,821539746,EGP,50.68863364,,,,1.52098582,,,1.79787804,393604154,,,,,,8.06452,8.064516,,,0,0,,,,,,,,,802402397,590046039,427935592,296629600,0,-427935592,505772797,2.1968208,2.03388491,0,,,,,,,0.37878788,0.66666667,0.09090909,50.70573209,-0.599998,-0.19397099,61.64553701,73.05556849,70.1234674,0.10824496,0.00573974,366,0.30393622
44,CERA,THE ARAB CERAMIC CO.- CERAMICA REMAS,,Producer Manufacturing,egypt,Producer Manufacturing,the-arab-ceramic-co-ceramica-remas,delayed_streaming_900,stock,['common'],14.02005332,11.33211938,6.86515062,4.62417323,-4.70424481,5.62718781,15.80810497,12.38348982,,2.92480884,0.926,1000,1,false,0,EGP,3.92817059,9.06949352,-16.04714415,-1.06837607,28.25484765,12.65206813,44.91392801,106.776476,3045.25971,5.50837308,6.41496285,665562499,EGP,47.92332542,11.58948686,0.09617791,0.51585633,1.69194226,4.07116404,,25.6936122,1071795352,0.86334637,7.61857807,5.23322779,0,0,0,,0,,0,0,1241443046,45.12489144,174050977,140681808,57406477,204805790,0.0799,115.945946,1132506388,551473841,26501700,739135216,432734553,406232853,393371172,0.93816388,0.40800962,1.10006677,0.06124239,163482113,-221421435,65562455,-58400520,-221882635,0.02424242,-0.13333333,0.18181818,44.49842867,-0.005,-0.10855294,4.9845549,47.29076926,41.06024323,-0.04298385,-0.04890934,3384220,2.21604279
45,CFGH,CONCRETE FASHION GROUP FOR COMMERCIAL& INDUSTRIAL INVESTMENT,,Retail Trade,egypt,Retail Trade,al-arafa-for-investment-and-consultancies,delayed_streaming_900,stock,['common'],,,,,,,,,,,0.06,1000,1,false,0,USD,-1.63934426,7.14285714,13.74933741,31.8832912,26.38816333,31.8832912,18.18114491,-45.50929375,-72.76710084,6.02433199,8.89590122,1390462906,EGP,-20.77922078,,,,1.08479479,,,2.49668414,9276954401,,,,,0,0,,,,0,0,,,,,,,,,9735630707,5154247619,353819319.5,8832303088,5358640419,5004821100,903327619.5,0.92601258,0.30843539,6.58087189,0.06602782,,,,,,0.15454545,0.4,-0.09090909,52.50354841,-0.009,0.00219769,4.00550348,29.80304416,31.14872041,0.00176814,0.00262608,51000,0.23433354
46,CICH,CI CAPITAL HOLDING FOR FINANCIAL INVESTMENTS,,Finance,egypt,Finance,ci-capital-for-financial-investments,delayed_streaming_900,stock,['common'],,,,,,,,,,,4.72,1000,1,false,0,EGP,-0.63157895,0.42553191,-17.19298246,-10.60606061,11.05882353,-8.88030888,-5.03018109,-5.31072312,-66.65306512,3.14834712,5.29033949,4720000267,EGP,-3.27868531,,,,1.02629445,,,7.6690656,21840950399,,,,0,0,0,,,-100,0,0,,,,,,,,,27630148090,,2313377487,22610570186,19013823899,16700446412,5019577904,,,4.13427206,0.12166819,,,,,,-0.46666667,-0.93333333,0,35.16209902,-0.3,-0.61641176,-88.86983855,30.66176471,28.37242603,-0.2047593,-0.19294147,333829,0.53669774
47,CIEB,CREDIT AGRICOLE EGYPT,1,Finance,egypt,Finance,credit-agricole-egypt,delayed_streaming_900,stock,['common'],,46.96279131,47.14722456,35.21251229,38.47167815,5.68983471,42.31456152,39.23944738,,,20.73,1000,1,false,0,EGP,1.12195122,6.8556701,-20.26923077,-3.62622036,36.7414248,-5.77272727,118.2105263,80.66848548,25420.02436,3.40919127,6.78654713,25912499428,EGP,124.35065,5.01560572,0.04362886,1.74652697,1.78648374,4.4957546,4.59070733,,22092437428,1.50575757,,,1.1456,1.1456,0,0,27.71769374,,1,0,14671975000,83.2504758,,6890369000,5166371000,,4.1331,,1.06234E+11,45215384000,,91729217000,1282649000,-3820079000,14504766000,0.59751984,,0.08842959,,5763771000,-9643113000,23073143000,5644555000,-238242000,-0.2,-0.4,0,38.5186761,-2.6,-3.00638238,-62.49500346,27.6920513,22.32260816,-1.21475241,-1.11505488,177314,0.26966096
48,CILB,CITY LAB,,,egypt,,city-lab,delayed_streaming_900,stock,['common'],,,,,,,,,,,2.183,1000,1,false,0,EGP,9.97481108,20.80796901,1184.117647,1184.117647,1184.117647,1184.117647,1184.117647,1184.117647,1184.117647,9.96288226,33.67188553,,EGP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.66666667,1,0.33333333,92.32295554,0.863,,,99.78076607,,,,3578431,0.26967595
49,CIRA,CAIRO FOR INVESTMENT AND REAL ESTATE DEVELOPMENTS-CIRA EDU,,Consumer Services,egypt,Consumer Services,cairo-for-investment-and-real-estate-development,delayed_streaming_900,stock,['common'],44.7481674,31.67605094,12.81188257,4.16566384,-16.40843936,1.2527792,7.67997162,2.64549234,,,11.62,1000,1,false,0,EGP,1.48471616,-5.14285714,-13.92592593,-13.86212009,16.2,-13.0239521,14.03336605,5.63636364,66.55863361,4.02336652,5.36482037,6672948632,EGP,12.25490219,64.3767313,,2.6425192,5.10576222,24.69449125,,32.02485586,9329149563,3.694387,11.66302896,9.11229374,0.240224,,2.09803,2.0980175,133.0880886,12.00037299,5,4,2525222606,30.66089601,1129990839,799890799,105192285,1023798160,0.1805,-68.34999123,8808403933,,996805852,7150463335,3321417244,2324611392,1657940598,,,2.50417657,0.30011461,274232156,-448326816,183607605,-414349620,-688581780,-0.51212121,-0.93333333,-0.09090909,34.77223822,-0.82,-0.75038235,-201.0896483,26.63948841,34.8120089,-0.32845128,-0.28940865,11976,0.05605537
50,CLHO,CLEOPATRA HOSPITAL COMPANY,1.166667,Health Services,egypt,Health Services,cleopatra-hospital-company,delayed_streaming_900,stock,['common'],31.98886731,17.9582149,16.73626671,9.94569858,-5.55364753,9.01246508,16.35268592,14.39739845,,13.55409535,6.48,1000,1,false,0,EGP,-2.40963855,-7.42857143,9.83050847,27.05882353,71.88328912,37.28813559,48.62385321,-0.30769231,9004.512213,4.14510277,5.51339723,9366413670,EGP,46.27540113,29.01925661,1.83769042,2.95030691,4.37264667,18.08613387,,27.87086536,9910088826,3.0546347,17.00967895,13.08011154,0,0,0,,0,,0,0,3244279530,27.18294369,1037808274,582614690,321813751,757645590,0.2233,16.18106139,3992461013,1532729008,335152093,1676374415,699045163,363893070,2316086598,1.24759369,0.89314816,0.32722169,0.47944269,516471841,-694688127,150379070,-180175850,-696647687,-0.24848485,-0.13333333,-0.36363636,47.93534172,-0.7,0.27591176,-23.04780131,40.56554853,51.2161124,0.17870012,0.25544211,556856,0.26204673
51,CNFN,CONTACT FINANCIAL HOLDING,,Finance,egypt,Finance,contact-financial,delayed_streaming_900,stock,['common'],53.73212402,26.17509015,29.74355929,20.23577524,-44.87591612,6.34591093,24.1431031,9.95760354,,,4.13,1000,1,false,0,EGP,0.24271845,-9.62800875,-22.0754717,11.62162162,19.36416185,8.97097625,11.62162162,6.40901771,4030,9.98130313,12.19602032,4943502753,EGP,11.62162329,7.10598761,,1.44166787,1.64429156,,,281.5558128,10832940848,3.16686579,12.09877696,10.68110288,,,6.11429,6.1142616,0,,2,1,3420713587,106.4906074,1838022067,895374865,692207913,1014215570,0.5812,49.02564103,12505872638,,1645957668,9393258540,7429239396,5783281728,3112614098,,,2.47109391,0.2215513,-1391472290,-201493852,1804143863,-1535076560,-156480660,-0.28787879,-0.66666667,0.09090909,39.8349466,-0.46,-0.65597059,-114.8908055,9.4792444,14.9504959,-0.21612416,-0.16141712,235524,1.67991081
52,COMI,COMMERCIAL INTERNATIONAL BANK-EGYPT (CIB),1.5,Finance,egypt,Finance,commercial-international-bank-egypt,delayed_streaming_900,stock,['common'],,35.69385941,35.4615713,21.98115954,34.31513067,3.51114923,32.63314327,28.549599,,,80.059998,1000,1,false,0,EGP,0.0749975,4.00103258,5.62004595,7.10367625,34.30631883,10.19958127,55.1550409,118.997471,9442.096858,2.50598345,4.43614742,2.41741E+11,EGP,56.51606497,9.42115087,0.15903968,2.07411464,2.67172305,5.80600959,6.04884823,,-100767188,,,,0.55,0.55,0.671806,0.6869848,6.40585145,2.2593744,3,1,1.17461E+11,80.95795816,,41926220000,25777099000,,8.4979,,8.34866E+11,3.20615E+11,,7.44225E+11,28015259000,-2.42002E+11,90641466000,0.79354339,,0.30962453,,41992603000,-56962004000,1.56318E+11,40306757000,-1685846000,-0.33636364,-0.4,-0.27272727,46.14695509,-4.940002,-1.04667639,-73.58621841,38.894357,34.63945002,-0.57998971,0.09664181,2626587,0.79678437
53,COPR,COPPER FOR COMMERCIAL INVESTMENT & REAL ESTATE DEVELOPMENT,,Finance,egypt,Finance,national-real-estate-bank-for-development,delayed_streaming_900,stock,['common'],,,,,,,,,,,0.442,1000,1,false,0,EGP,-1.77777778,4.98812352,18.49865952,18.49865952,21.09589041,22.77777778,-98.21442999,-91.33218442,-98.27647985,7.04282371,7.62653734,232291962,EGP,78.56860175,,,,2.75922342,,,3753.93828,149611329,,,,,0,0,,,,0,0,,,,,,,,,101514951,,82709877,17326035,29244,-82680633,84188916,,,0.00034736,2828.26826,,,,,,0.15757576,0.13333333,0.18181818,54.09766073,-0.023,0.03123824,40.77228847,53.28055133,62.52575659,0.01190055,0.01001587,1719835,0.16202128
54,COSG,CAIRO OILS & SOAP,,Consumer Non-Durables,egypt,Consumer Non-Durables,cairo-oils-and-soap,delayed_streaming_900,stock,['common'],,,,,,,,,,,0.223,1000,1,false,0,EGP,1.36363636,10.3960396,-9.66998232,-19.64507482,32.97312524,-16.8390299,107.9024175,90.68618552,76.57089504,5.8250407,7.63184144,695760015,EGP,125.2525279,,,,1.64115396,,,180.2276018,916969070,,,,,0,0,,,,0,0,,,,,,,,,693955472,246199359,3401141,320454383,224610196,221209055,373501089,0.89921365,0.627166,0.60136423,0.01514242,,,,,,-0.08787879,-0.26666667,0.09090909,48.399291,0.001,-0.01964938,17.45246891,44.866583,27.19269526,-0.00806462,-0.0101304,25303914,0.99747714
55,CPCI,CAIRO PHARMACEUTICALS,,Health Technology,egypt,Health Technology,cairo-pharmaceuticals,delayed_streaming_900,stock,['common'],,,,,,,,,,,70.230003,1000,1,false,0,EGP,-1.77621958,0,-10.47800422,27.29745432,87.23008996,24.19098893,81.05182055,119.4687606,956.2604732,4.53555225,6.59661265,1048841193,EGP,81.05182171,,,,1.45371799,,,11.6135503,1199174689,,,,,,7.11946,7.119464,,,0,0,,,,,,,,,1375829793,997460716,129033849,654340953,279367345,150333496,721488840,2.48253431,1.65638183,0.38720952,0.46187878,,,,,,0,0,0,46.42820683,-0.269997,-5.69570494,-63.77257006,40.84147583,34.93723584,-1.42635103,-1.24100353,4191,1.30272606
56,CSAG,CANAL SHIPPING AGENCIES,,Transportation,egypt,Transportation,canal-shipping-agencies,delayed_streaming_900,stock,['common'],,,,,,,,,,,19.709999,1000,1,false,0,EGP,4.1754704,9.49999444,-19.02218981,-14.55193608,14.28305787,-17.09190264,15.98677386,123.9774904,2742.789684,4.92096396,7.72962251,5912999725,EGP,9.90706313,,,,6.69497249,,,20.76362542,5215257611,,,,,,4.72224,4.7219687,,,0,0,,,,,,,,,1155169313,965785214.6,697742114.4,271969423.5,0,-697742114.4,883199889.3,3.63991102,3.63551458,0,,,,,,,-0.04242424,-0.26666667,0.18181818,46.47761445,-0.360001,-3.22823532,12.33447753,55.5680146,42.75958382,-1.11848713,-1.27296668,1544091,5.25106001
57,DAPH,DEVELOPMENT & ENGINEERING CONSULTANTS,,Finance,egypt,Finance,development-and-engineering-consultants,delayed_streaming_900,stock,['common'],,,,,,,,,,,78.669998,1000,1,false,0,EGP,-4.59616911,-11.58687868,-1.40368841,143.4849754,202.2281789,147.5456121,233.9910627,401.4222463,8102.423985,11.53865769,21.94164234,2035557993,EGP,238.6364232,,,,2.73818496,,,3.1782542,1949241075,,,,,0,0,,,,0,0,,,,,,,,,2258015545,1880198420,582240143,1370783706,284506728,-297733415,887231839,1.60179166,0.58035661,0.42098294,2.04648989,,,,,,-0.11212121,-0.13333333,-0.09090909,44.24952541,-24.330002,-0.85502919,-148.9233927,28.58537855,30.69620305,2.03903878,5.1922216,5797,0.51488613
58,DEIN,DELTA INSURANCE,,Finance,egypt,Finance,delta-insurance,delayed_streaming_900,stock,['common'],,,,,,,,,,,17.07,1000,1,false,0,EGP,0,19.95783556,19.95783556,19.95783556,19.95783556,19.95783556,19.97891273,325.0239036,2282.002776,19.95783556,20.62309674,1422999954,EGP,0.01756697,,,,,,,,,,,,,,5.62193,5.621926,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,0.3,0.6,0,52.49760128,0,0.04176471,35.0877193,100,100,0.04471067,0.05909588,17,0.00856337
59,DOMT,ARABIAN FOOD INDUSTRIES DOMTY,,Consumer Non-Durables,egypt,Consumer Non-Durables,arabian-food-industries-domty,delayed_streaming_900,stock,['common'],,,,,,10.98172269,30.37619854,27.0089884,,,11.92,1000,1,false,0,EGP,0.84602369,6.23885918,-22.84789644,5.58015943,47.16049383,8.06890299,102.7210884,1.88034188,-88.08,6.66297969,9.85500587,3368695769,EGP,103.7606884,,,,2.58923859,,,6.44704798,4426453919,,,,0.7,0.5,5.87248,0,,40,2,1,,,,,,,,,3609810561,2790659785,522517539,2308763814,1580267519,1057749980,1301046747,1.30602738,0.88717643,1.21462003,0.33065132,,,,,,-0.26666667,-0.53333333,0,42.42183208,-0.71,-2.57955884,-56.9663845,32.60744986,25.2288185,-0.70122919,-0.65533502,175989,0.48822798
60,DSCW,DICE SPORT & CASUAL WEAR,,Consumer Non-Durables,egypt,Consumer Non-Durables,dice-sport-and-casual-wear,delayed_streaming_900,stock,['common'],,,,,,,,,,,1.423,1000,1,false,0,EGP,0.42342978,5.32938564,20.59322034,50.58201058,129.516129,62.62857143,230.162413,60.88225068,360.7131179,2.72095504,8.03474489,2542395476,EGP,234.8235148,,,,,,,,,,,,0,,0,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,0.49090909,0.8,0.18181818,54.99974538,-0.027,0.07357647,48.72456291,57.22735375,60.44761339,0.02638911,0.02566155,6060219,0.67016293
61,DTPP,DELTA FOR PRINTING & PACKAGING,,Process Industries,egypt,Process Industries,delta-for-printing-and-packaging,delayed_streaming_900,stock,['common'],,,,,,,,,,,41.93,1000,1,false,0,EGP,7.51282051,22.6023356,10.37114449,10.54574216,30.1365571,-1.1784115,131.6574586,311.481845,1059.889311,11.99810457,12.54302317,234807998,EGP,131.6574566,,,,,,,,,,,,1,,2.38493,4.7698545,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,0.6030303,0.93333333,0.27272727,68.22667197,6.330002,0.97729343,423.8938289,74.36874588,68.56146526,0.70782692,-0.04789859,27864,7.36110744
62,EALR,EL ARABIA FOR LAND RECLAMATION,,Finance,egypt,Finance,el-arabia-for-land-reclamation,delayed_streaming_900,stock,['common'],,,,,,,,,,,29.040001,1000,1,false,0,EGP,-2.09035401,-17.24137646,-17.24137646,-9.10798094,45.27264132,10.58644707,38.880923,169.8884851,62.46154642,21.34990026,20.62234961,182467994,EGP,67.81444505,,,,2.31710702,,,9.00206197,170976279,,,,,0,0,,,,0,0,,,,,,,,,278489364,252413430,16774824,213318450,5283109,-11491715,65170914,1.29803968,1.25960007,0.08106544,3.17518037,,,,,,-0.46969697,-0.66666667,-0.27272727,45.79785385,-1.589998,-0.62379391,-57.1515248,21.1585094,26.96089797,-0.54490134,-0.44045078,748,0.69717588
63,EASB,EGYPTIAN ARABIAN(THEMAR)COMP. FOR SECURITIES&BONDS BROK. EAC,,Finance,egypt,Finance,egyptian-arabian-themar-comp-for-securitiesandbonds-brok-eac,delayed_streaming_900,stock,['common'],,,,,,,,,,,4.82,1000,1,false,0,EGP,1.2605042,6.01170355,2.29925709,-38.06617411,-6.10389604,-33.9424395,22.80254777,873.7375114,3159.2935,6.92454951,7.18783577,413100014,EGP,16.94268574,,,,,,,,,,,,,,3.41307,0.8322439,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,-0.02121212,-0.13333333,0.09090909,51.07036721,0.145,0.08713493,148.0431598,83.22975572,86.74291534,-0.0996918,-0.18622874,8693,0.26962597
64,EAST,EASTERN COMPANY,1.75,Consumer Non-Durables,egypt,Consumer Non-Durables,eastern-company,delayed_streaming_900,stock,['common'],39.55130819,40.00366434,56.47047728,36.95063264,-3.15731331,24.42556012,54.33099666,54.33099666,,5.73553285,26.389999,1000,1,false,0,EGP,0.45679102,4.06150615,-26.67408299,-12.32558472,9.86677352,-7.07746831,59.6491071,45.31937775,4510.958528,3.16393179,5.16617216,60696998596,EGP,60.2307255,10.00682504,0.23705216,3.6808074,6.01106067,,,26.56646945,54070844596,3.39735798,8.49261696,,3.75,,14.2099,14.209928,142.1962688,134.375,8,1,15915557000,-13.37405526,6294811000,6366806000,5880899000,,2.6372,42.02164898,20128445000,13036322000,7391297000,10338199000,765143000,-6626154000,9790246000,1.37345856,0.87281093,0.0781536,9.66002041,-403412000,7815289000,-8909809000,-502504000,-99092000,-0.33333333,-0.66666667,0,38.62113541,-1.510001,-3.97097054,-64.31723847,36.15018779,29.02322559,-1.51438679,-1.59410929,200798,0.22831241
65,EBSC,OSOOL ESB SECURITIES BROKERAGE,,Finance,egypt,Finance,osool-esb-securities-brokerage,delayed_streaming_900,stock,['common'],,,,,,,,,,,0.34,1000,1,false,0,EGP,0.29498525,-3.40909091,-8.60215054,1.49253731,19.29824561,1.49253731,26.86567164,-67.25510716,1842.857143,17.87325857,11.62328169,135599995,EGP,26.49252911,,,,,,,,,,,,,,0,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,-0.26666667,-0.53333333,0,48.56930836,0.034,0.00712941,-1.61030596,49.53703704,53.31790123,-0.00120364,-0.00376724,436229,0.33530132
66,ECAP,EL EZZ PORCELAIN (GEMMA),,Producer Manufacturing,egypt,Producer Manufacturing,el-ezz-porcelain-gemma,delayed_streaming_900,stock,['common'],,,,,,,,,,,23.01,1000,1,false,0,EGP,-0.34647033,10.2011547,-13.85248648,-5.03508048,28.76328323,4.54338937,49.41558442,51.51509056,2108.725882,6.01029249,9.02525482,1227411260,EGP,48.83570614,,,,1.5632898,,,5.39507954,2006615521,,,,,,3.91134,3.9113429,,,0,0,,,,,,,,,2434941259,1595290899,326956377,1649795066,1106160638,779204261,785146193,1.12948663,0.62691087,1.40885946,0.29557766,,,,,,0.02121212,0.13333333,-0.09090909,48.26594791,0.550001,-3.49002926,50.53122039,74.52791799,62.9745046,-1.00131885,-1.28521946,143538,0.52485759
67,EDBM,THE EGYPTIAN COMPANY FOR CONSTRUCTION DEVELOPMENT-LIFT SLAB,,Industrial Services,egypt,Industrial Services,the-egyptian-company-for-construction-development-lift-slab,delayed_streaming_900,stock,['common'],,,,,,,,,,,0.298,1000,1,false,0,EGP,0.33670034,2.75862069,-9.4224924,-4.79233227,34.84162896,-0.66666667,37.32718894,84.99297275,-87.85985879,2.71119753,5.42997969,165570435,EGP,38.49764636,,,,1.12951522,,,23.81968245,242192295,,,,,0,0,,,,0,0,,,,,,,,,251081045,239608935,8590177,103005709,85212037,76621860,148075336,2.38838649,2.09946603,0.57546408,0.10080943,,,,,,-0.17575758,-0.53333333,0.18181818,42.125551,-0.004,-0.02950588,-62.47196052,33.89154705,35.43653506,-0.00931479,-0.00958739,3148140,0.60564055
